year,month,pv_kwh,pv_used_kwh,load_kwh,gen_dc_kwh,genset_h,fuel_l
2007,11,592.3617684900972,548.6189302807951,864.0,334.78122202921594,36.70846732776491,121.24917996140529
2007,12,747.6689207621514,713.006240597596,892.8,241.30428216028974,26.458802868452825,87.39422765640478
2008,1,605.443897363881,568.2366293400906,892.8,334.7300030165276,36.70285120795259,121.23062974747975
2008,2,849.2759555816414,728.471566721539,835.1999999999999,148.21800088194422,16.251973780914938,53.68076188241601
2008,3,694.5770056056563,621.0975043055054,891.6,313.8847577343336,34.4171883480629,113.6810160587532
2008,4,781.7417762277246,727.9209089434964,864.0,148.97026453362827,16.334458830441697,53.953212500549846
2008,5,929.1478463768764,831.9726198435467,895.8965999999999,105.76895756742155,11.597473417480433,38.306806136526276
2008,6,953.4678621562415,821.675998370787,874.8023,78.05504735527396,8.558667473166004,28.269538017427102
2008,7,1053.2958920813226,881.1520885522076,909.2633999999999,52.2027427929115,5.723984955363104,18.906495761653886
2008,8,1171.2023215535257,941.5469670715655,913.4662999999999,0.0,0.0,0.0
2008,9,905.2571664143861,765.1245441202893,871.7198,125.81221800629642,13.795199342795662,45.56596146559779
2008,10,922.6876199949529,789.7557748745801,894.0201,130.85241277171542,14.347852277600374,47.391390856316384
2008,11,595.580721768304,574.6763946861329,864.0097999999999,311.7009395671572,34.177734601661975,112.89009307821682
2008,12,532.9053935485016,507.48805572681476,892.8,435.02590528471427,47.70020891279762,157.55523549984667
2009,1,363.99838261522257,363.99838261522257,892.8,553.595403437531,60.70125037692226,200.49806942680382
2009,2,646.3728991041899,549.215535502181,806.4,290.5333435493579,31.856726266376963,105.2237322131845
2009,3,743.5415406492797,688.4163122483002,891.6,212.52150736477665,23.30279686017288,76.96984417451041
2009,4,797.7486525995836,698.6487575045107,864.0018,215.9280254831539,23.67631858367916,78.20359774609176
2009,5,1053.8200449395715,909.740055972588,897.3127,0.0,0.0,0.0
2009,6,913.7291866467511,774.8234755687372,869.7843,124.98185071807134,13.70415029803414,45.26522371168852
2009,7,1101.8098132511993,926.4801798639221,909.0675,24.07328089529843,2.639614133256407,8.71872547045298
2009,8,1001.116446992254,879.6470338886797,909.8140999999999,53.62432206487003,5.879859875533994,19.421355346460768
2009,9,937.1476268619898,804.5829014844658,867.317,93.98474995824563,10.305345390158513,34.03886810688721
2009,10,764.7429794880476,641.5743818316323,894.3297,281.7579494809568,30.894512004490885,102.04550934816685
2009,11,671.2698540587951,621.3287996028239,864.0,261.37701890445237,28.659760844786444,94.66405854793098
2009,12,372.8941509058548,372.8941509058548,892.8,550.197431675025,60.32866575384047,199.26741112632152
2010,1,540.5287258469035,513.1823384304026,892.8,404.40984009937813,44.343184221423044,146.4668812162155
2010,2,367.4538805752592,354.2788956053784,806.4,486.5750692427776,53.35252952223439,176.22502175525904
2010,3,798.706143914872,700.8691010394059,891.6,225.83964300444939,24.763118750487873,81.79333163039934
2010,4,778.5717749539774,703.2128919054745,864.0,204.19703431257577,22.390025692168397,73.95493334685925
2010,5,871.2486745317564,815.7257951794084,892.9662999999999,76.11593304000655,8.346045289474404,27.567240501597272
2010,6,943.6887198525428,824.9969060501531,872.1727999999999,101.63013448082582,11.14365509658178,36.80783047052769
2010,7,1123.3943342529737,922.8249792480257,911.5405,0.0,0.0,0.0
