year,month,pv_kwh,pv_used_kwh,load_kwh,gen_dc_kwh,genset_h,fuel_l
2005,1,728.42844308294,616.2115418418165,891.6,289.40981258037846,31.733532081181853,104.81681808632793
2005,2,722.8840619610504,549.6144530510527,806.4,301.29354550200117,33.036572971710655,109.12080163383216
2005,3,842.3371092246614,670.4083588098274,891.6,251.49227907325124,27.575907793119654,91.0840590742437
2005,4,953.6886358473826,735.6916376882712,864.2287,155.37885314974693,17.037154950630146,56.27423907935412
2005,5,1038.721316219039,832.0823219482887,900.2692,92.78154386469421,10.173414897444541,33.60309769155924
2005,6,1060.0222702208766,849.774858393328,884.4327999999999,61.31181361768303,6.722786580886297,22.20556779747292
2005,7,1139.2773965828947,927.0862288763482,927.3388,26.301763855739033,2.883965335059105,9.525824894589164
2005,8,1006.2236045647322,851.3915872251391,914.4458999999999,89.98029139917159,9.866260021838992,32.58855582971061
2005,9,952.1659555473083,785.2333410991376,873.4193,108.90291435103524,11.941109029718778,39.441844976949895
2005,10,872.5076661759596,709.8703410309822,894.8432,218.98161389295475,24.011141874227498,79.30952922093324
2005,11,612.2386968963594,515.7584062558752,864.0,371.27430549282656,40.70990191807309,134.46603966878686
2005,12,446.02432600245396,433.20713680308563,892.8,496.076123139035,54.39431174770122,179.6660600151343
2006,1,714.97301635053,632.0054266874922,892.8,297.969264539698,32.672068480230045,107.91683225288105
2006,2,633.9819591586903,535.3256915922143,806.4,283.6318570852829,31.099984329526638,102.72419066419404
2006,3,670.9904172413363,557.1090793771806,891.6,378.97668567630853,41.55446114871805,137.25564440031113
2006,4,891.3686720109281,697.1391293583926,864.5597,187.03806514818365,20.50855977502014,67.74039440839985
2006,5,1060.7818474834207,871.5021815901314,900.5613999999999,65.68083004489353,7.201845399659379,23.787913592814313
2006,6,989.6521285986652,853.2735436183933,889.0761,60.581819821141146,6.6427434014409155,21.94118275021393
2006,7,1048.2055541695959,895.6617099601854,933.4439,64.29436671166671,7.0498209113669645,23.28577210118179
2006,8,958.8115235241248,810.7410533225785,914.122,130.16511287303356,14.272490446604559,47.142468444845356
2006,9,1001.7681231326321,774.0589994521282,875.2084,127.23471519673149,13.951174911922312,46.081153496955515
2006,10,1001.3677411463459,781.7148275154459,895.9069999999999,140.77704957120366,15.436079996842508,50.98583998957071
2006,11,766.5653640195343,670.3466154485612,864.0,222.28592576668345,24.37345677266266,80.50626630970393
2006,12,715.5180013895813,643.3209614140893,892.8,269.99583963212064,29.604806977206216,97.78557456107507
2007,1,572.4756841870811,493.2198593981992,892.8,445.5392887178196,48.85299218397145,161.36291357736022
2007,2,564.5930193099342,461.60349282597684,806.4,372.4802455547465,40.84213218802045,134.90280025740088
2007,3,731.1688680634717,574.3758767370563,891.6,348.02791127630974,38.160955183805896,126.04679136469218
2007,4,1200.4194939893653,875.2741134279645,866.0020999999999,16.50335127449871,1.8095779906248586,5.977090938730592
2007,5,983.1475186224228,802.2332975118205,901.9123,127.00242599813926,13.925704605059131,45.997024301558945
2007,6,1059.726981699256,883.6053555884517,890.0508,31.67925300153333,3.4736023027997076,11.473413666823275
2007,7,1185.0409721613398,952.2235472671941,940.595,14.519154900524912,1.5920125987417668,5.258465856450078
2007,8,1121.625797643024,915.1000911313434,931.7834,30.47263423775988,3.341297613789461,11.03640726978943
2007,9,1003.6104921283383,768.6807450844844,869.5354,139.62972765228696,15.310277154856026,50.57030939028202
2007,10,824.4261392218908,643.8363914501475,896.1007999999999,264.9275859886731,29.049077411038724,95.94998296373396
2007,11,613.5985262494154,505.14695422698185,864.0,397.91378307112916,43.63089726657118,144.11417581988664
2007,12,793.3031654165793,668.199853097185,892.8,261.8720371702598,28.714039163405683,94.84334147912786
2008,1,597.3332388493569,507.5938090405289,892.8,413.09346726553355,45.295336322975174,149.61186846073616
2008,2,869.1125878492113,681.5018464266483,835.1999999999999,187.09027540731992,20.514284584135957,67.75930362638846
2008,3,702.3419608691014,572.8015605445862,891.6,350.3123971609123,38.411447057117584,126.87417361290352
2008,4,817.9960364142438,665.2534066640676,864.1413,218.42112190983102,23.949684419937615,79.10653338706666
2008,5,996.9655367612557,820.7937640629049,899.8312,113.18612462351913,12.410759278894643,40.99311398180352
2008,6,962.7677472684234,804.961547269798,885.2947,105.62631804663117,11.581833119148156,38.25514575718633
2008,7,1085.3687946858454,892.2761388041732,926.4141999999999,60.31200531056417,6.613158477035546,21.843462848390132
2008,8,1212.8953608053985,961.9076454671495,935.427,0.0,0.0,0.0
2008,9,981.8914089266716,807.9813784502004,879.0666,95.75140050983373,10.499057073446682,34.67870366683904
2008,10,941.5686950061886,765.3082363443549,895.2158,153.9092434259774,16.876013533550154,55.74198409566566
2008,11,632.8886877082184,573.2337836043673,864.1844,315.7677576921616,34.62365764168438,114.36299039223023
2008,12,557.093916304202,510.07329020117936,892.8,425.19647742331654,46.622420770100504,153.99526860427136
2009,1,456.4770383145465,434.76499475319525,892.8,487.154938172211,53.41611164168981,176.43503542255118
2009,2,657.639359333405,524.8397464421276,806.4,315.0881058235751,34.54913441047973,114.11683790128153
2009,3,768.3675576490377,605.0325082143027,891.6,298.84176512179596,32.767737403705695,108.23282960617942
2009,4,812.1849270201186,651.5166669172115,864.5896,248.14763054418066,27.209170015809285,89.87271308252157
2009,5,1121.6760966680863,906.1213730277985,906.4449999999999,37.84798110955931,4.14999792867975,13.707568915942202
2009,6,916.3571297458168,778.5967035955553,878.8931,124.48178828150719,13.64931889051614,45.08411391109876
2009,7,1145.234572739762,941.6064384557941,926.9121,13.017929207106336,1.4274045183230633,4.714760378703451
2009,8,1052.0880505900939,848.1589664705789,931.4811,110.7390600916255,12.14244079952034,40.10684991356718
2009,9,1001.3180547137864,830.6670201503018,877.7481,73.86042267807704,8.098730556806693,26.750352445209984
2009,10,804.3580552808186,672.3584272417213,895.4060999999999,251.03233785926545,27.52547564246332,90.91748015237884
2009,11,685.9045756710527,613.5903518148178,864.0,264.58244226564796,29.011232704566666,95.82498075144747
2009,12,409.88715957311393,379.0954769815759,892.8,549.5644781261288,60.25926295242641,199.03817157013572
2010,1,639.0571500588105,532.320948096423,892.8,397.50432373075813,43.58600040907436,143.96588013906378
2010,2,407.5164909932034,369.6678465387376,806.4,463.47245877648294,50.81934855005296,167.857848241084
2010,3,832.0630297226473,634.3561199489658,891.6,294.84240685435395,32.32921127788969,106.78436452393866
2010,4,876.132704845784,693.5476038676178,864.5398,202.08462238776514,22.15840157760583,73.18987187754652
2010,5,888.9338265797087,732.410745988113,895.2751999999999,179.21858258374712,19.651160371024908,64.90837819520347
2010,6,974.3031543478019,804.250859607133,881.6972999999999,113.39024129056928,12.433140492386984,41.0670398081873
2010,7,1175.3518586642715,946.3126857389669,930.6768,0.0,0.0,0.0
2010,8,1184.5535811377222,926.6390249806251,934.7961,45.27992287772369,4.964903824311809,16.399227783332943
2010,9,955.7543058928422,770.6633624092772,871.8963,127.20506877654239,13.94792420795421,46.070416323242696
2010,10,730.1063330576472,585.5843324113531,894.2001,334.474565122495,36.67484266694024,121.1381166877723
2010,11,414.2998139776445,369.2716687796882,864.0260999999999,524.321061881135,57.49134450451042,189.8956530603526
2010,12,526.510441644349,451.21397337318325,892.8,479.4036516958689,52.566189878933,173.6277180849605
2011,1,571.854561651926,503.2990620891104,892.8,408.3744864931044,44.77790422073514,147.90277454727666
2011,2,774.1103164590883,607.0839591974827,806.4,236.53906197293725,25.936300654927333,85.66838701172966
2011,3,873.9386916785894,658.1740052026246,891.6,268.3311310733356,29.4222731440061,97.1826597786868
2011,4,1038.1172892372886,819.9715282652184,864.9535999999999,64.12879748406536,7.031666390796641,23.225807169601023
2011,5,1069.427609680599,853.8817343378195,900.1436,79.90068685887752,8.761040225754115,28.937981351733285
2011,6,1066.6818168782438,901.9199851902671,886.5126,0.0,0.0,0.0
2011,7,1040.553614243569,868.0228931917705,923.1667,91.17296887912549,9.99703606130762,33.02051305098577
2011,8,1213.0611719441692,961.8750912119691,935.7878,0.0,0.0,0.0
2011,9,1052.0043024390877,841.0345146317371,891.3203,77.12880782871576,8.45710612156971,27.93407779548783
